drive,g,seed,t,rank_C,rho,rank,PR,frob
sin,0.3,1,31.0,5,1.8126573786716245,50,22.286739086524136,3.0137166855697104
sin,0.3,1,32.0,5,1.8844002086505718,50,21.722356682501257,3.0651774334334583
sin,0.3,1,33.0,5,1.99088312816894,50,20.993672290155615,3.1351234181440644
sin,0.3,1,34.0,5,2.016613921624086,50,20.48621421349844,3.189521513367864
sin,0.3,1,35.0,5,2.0440738277047723,50,20.088714160731026,3.2322590010013625
sin,0.3,1,36.0,5,2.1463001163131565,50,19.50152720375733,3.2955171052149943
sin,0.3,1,37.0,5,2.1966834738441836,50,18.98362274323813,3.3571987052334378
sin,0.3,1,38.0,5,2.200662867427388,50,18.64060447647409,3.4006167076889358
sin,0.3,1,39.0,5,2.2782330744501453,50,18.21536483395483,3.452169740021345
sin,0.3,1,40.0,5,2.3453895921829138,50,17.749631710694384,3.513000969158925
sin,0.3,1,41.0,5,2.3496194727818596,50,17.40712840405391,3.5620931001908738
sin,0.3,1,42.0,5,2.392538573038082,50,17.099062328630783,3.604547814892772
sin,0.3,1,43.0,5,2.464041863937746,50,16.727860654460645,3.657161066103416
sin,0.3,1,44.0,5,2.4777498980777173,50,16.403784547450602,3.7079728020528644
sin,0.3,1,45.0,5,2.497099256997058,50,16.13689186410579,3.7497764074665954
sin,0.3,1,46.0,5,2.5726460070161075,50,15.819099247170625,3.79896474769794
sin,0.3,1,47.0,6,2.610116999845927,50,15.505772370796528,3.851802055015188
sin,0.3,1,48.0,6,2.6082156337483617,50,15.296242490743001,3.888487748900769
sin,0.3,1,49.0,6,2.6084056832250178,50,15.254172506533086,3.892722876378294
sin,0.3,1,50.0,7,2.7008126125627214,50,14.893201237542323,3.9561873248360726
sin,0.3,1,51.0,8,2.935622086266167,50,14.087559161194902,4.109940877080682
sin,0.3,1,52.0,8,3.21880315943706,50,13.15825775143019,4.3068167898775185
sin,0.3,1,53.0,8,3.5100086406866815,50,12.253449847832036,4.523628827297074
sin,0.3,1,54.0,8,3.8308702085166515,50,11.352053604226313,4.766114250417031
sin,0.3,1,55.0,8,4.173698660152695,50,10.477479479739616,5.0346434743311
sin,0.3,1,56.0,8,4.533461682636526,50,9.654593496021505,5.326400567501947
sin,0.3,1,57.0,9,4.909584976893674,50,8.892740489182406,5.638041773308223
sin,0.3,1,58.0,8,5.293292399913401,50,8.206462376824113,5.962979245248671
sin,0.3,1,59.0,7,5.681345987992303,50,7.594447242065548,6.298401043621373
sin,0.3,1,60.0,7,6.073771480241186,50,7.0485851986409225,6.643619008313649
sin,0.3,1,61.0,6,6.4684795826059425,50,6.563185832053374,6.996086770723122
sin,0.3,1,62.0,6,6.86449746526684,50,6.131311642679672,7.354183814196648
sin,0.3,1,63.0,5,7.260809826577948,50,5.746555027316477,7.716372621073934
sin,0.3,1,64.0,4,7.656247179152294,49,5.403346323883079,8.081066336616521
sin,0.3,1,65.0,4,8.050217095622308,49,5.09645261202742,8.447256848271248
sin,0.3,1,66.0,3,8.442295641702026,49,4.821267258418346,8.8141546969702
sin,0.3,1,67.0,3,8.832075934101114,49,4.573823087422271,9.181042556300135
sin,0.3,1,68.0,2,9.219258381641291,49,4.350667215013769,9.54735082263058
sin,0.3,1,69.0,2,9.603623003671284,49,4.14884200527926,9.91262592269461
sin,0.3,1,70.0,2,9.98500004102254,49,3.965767264744926,10.276496711584755
sin,0.3,1,71.0,1,10.363259663322221,49,3.7991642354171598,10.638659269409194
sin,0.3,1,72.0,1,10.738301552383305,49,3.6471163466593324,10.998862466903464
sin,0.3,1,73.0,1,11.110047390732126,49,3.5079666055721286,11.356896992910038
sin,0.3,1,74.0,1,11.478437114129477,49,3.3802795888914052,11.712588591554763
sin,0.3,1,75.0,1,11.84342558365016,49,3.2628090360308715,12.065792238534122
sin,0.3,1,76.0,1,12.204979825541582,49,3.15447028169505,12.416387297977064
sin,0.3,1,77.0,1,12.563076923507655,49,3.054316832925362,12.764273664310835
sin,0.3,1,78.0,1,12.917702320665967,49,2.9615205343325073,13.109368594426943
sin,0.3,1,79.0,1,13.268848430315671,49,2.875354784396533,13.45160408111588
sin,0.3,1,80.0,1,13.616513512585207,49,2.7951803247137406,13.790924684102931
sin,0.3,1,81.0,1,13.960700747947085,49,2.720433199360825,14.127285717707522
sin,0.3,1,82.0,1,14.301417467218588,49,2.6506145383136253,14.460651727942974
sin,0.3,1,83.0,1,14.638674510520415,49,2.5852818724579834,14.790995209427427
sin,0.3,1,84.0,1,14.972485690755487,49,2.5240417354793356,15.11829551960626
sin,0.3,1,85.0,1,15.302867342286685,49,2.466543347919134,15.4425379560782
sin,0.3,1,86.0,1,15.629837939898765,49,2.412473212370313,15.763712969800752
sin,0.3,1,87.0,1,15.953417775781002,49,2.361550477125097,16.0818154917259
sin,0.3,1,88.0,1,16.27362868462674,49,2.31352294916223,16.396844354502715
sin,0.3,1,89.0,1,16.590493808880918,49,2.268163656953973,16.708801794228766
sin,0.3,1,90.0,1,16.90403739760876,49,2.225267879855709,17.017693019835903
sin,0.3,1,91.0,1,17.21428463362756,49,2.184650574350537,17.323525839817794
sin,0.3,1,92.0,1,17.52126148449342,49,2.1461441386333533,17.626310337745714
sin,0.3,1,93.0,1,17.824994573697936,49,2.1095964663333833,17.92605858943102
sin,0.3,1,94.0,1,18.125511069043686,49,2.074869247920274,18.222784415750024
sin,0.3,1,95.0,1,18.422838585674523,49,2.041836484789452,18.516503166101742
sin,0.3,1,96.0,1,18.717005101646848,49,2.0103831864036548,18.80723152825603
sin,0.3,1,97.0,1,19.008038884267414,49,1.98040422536478,19.09498736100195
sin,0.3,1,98.0,1,19.295968425700874,49,1.9518033290557593,19.379789546548945
sin,0.3,1,99.0,1,19.580822386582543,49,1.924492189651959,19.66165786008604
sin,0.3,1,100.0,1,19.862629546561926,49,1.8983896769583348,19.94061285428337
sin,0.3,1,101.0,1,20.14141876086472,49,1.8734211407674324,20.21667575683854
sin,0.3,1,102.0,1,20.417218922092168,49,1.8495177913239313,20.489868379438498
sin,0.3,1,103.0,1,20.690058926590584,49,1.8266161480817058,20.760213036733965
sin,0.3,1,104.0,1,20.95996764481762,49,1.8046575482966636,21.027732474115513
sin,0.3,1,105.0,1,21.226973895211838,49,1.783587708152463,21.292449803243283
sin,0.3,1,106.0,1,21.491106421139623,49,1.7633563300992747,21.55438844442129
sin,0.3,1,107.0,1,21.752393870550684,49,1.7439167509249642,21.813572075025913
sin,0.3,1,108.0,1,22.010864778022334,49,1.7252256257962133,22.070024583299766
sin,0.3,1,109.0,1,22.26654754891499,49,1.7072426441227162,22.323770026909276
sin,0.3,1,110.0,1,22.519470445395964,49,1.6899302736266462,22.57483259573945
sin,0.3,1,111.0,1,22.76966157412036,49,1.6732535294549677,22.823236578464037
sin,0.3,1,112.0,1,23.017148875383704,49,1.657179765565048,23.069006332485124
sin,0.3,1,113.0,1,23.261960113583925,49,1.6416784859536562,23.31216625688491
sin,0.3,1,114.0,1,23.504122868849638,49,1.6267211735934974,23.55274076807425
sin,0.3,1,115.0,1,23.7436645297094,49,1.6122811351966515,23.790754277859413
sin,0.3,1,116.0,1,23.98061228669069,49,1.5983333601461236,24.026231173680237
sin,0.3,1,117.0,1,24.21499312675069,49,1.5848543921299099,24.259195800800963
sin,0.3,1,118.0,1,24.446833828452174,49,1.5718222121805474,24.489672446259192
sin,0.3,1,119.0,1,24.676160957807138,49,1.5592161319704507,24.717685324400072
sin,0.3,1,120.0,1,24.903000864720184,49,1.5470166963422847,24.94325856384141
sin,0.3,1,121.0,1,25.127379679970886,49,1.5352055941667977,25.166416195732165
sin,0.3,1,122.0,1,25.34932331268001,49,1.5237655767198244,25.387182143181082
sin,0.3,1,123.0,1,25.568857448212363,49,1.512680382857653,25.605580211745465
sin,0.3,1,124.0,1,25.786007546472405,49,1.5019346703469412,25.821634080881108
sin,0.3,1,125.0,1,26.000798840553557,49,1.491513952773405,26.035367296264813
sin,0.3,1,126.0,1,26.213256335707214,49,1.48140454151356,26.24680326290966
sin,0.3,1,127.0,1,26.423404808599646,49,1.47159349230704,26.455965239001223
sin,0.3,1,128.0,1,26.63126880682938,49,1.4620685560141538,26.662876330390095
sin,0.3,1,129.0,1,26.836872648679314,49,1.4528181331852543,26.867559485682175
sin,0.3,1,130.0,1,27.04024042308103,49,1.4438312321056772,27.070037491874064
sin,0.3,1,131.0,1,27.24139598977116,49,1.4350974300131938,27.270332970485736
sin,0.3,1,132.0,1,27.440362979620765,49,1.4266068372144385,27.468468374147275
sin,0.3,1,133.0,1,27.63716479512146,49,1.418350063853165,27.664465983600426
sin,0.3,1,134.0,1,27.83182461101269,49,1.4103181891067467,27.85834790507943
sin,0.3,1,135.0,1,28.024365375037295,49,1.4025027326084112,28.050136068038732
sin,0.3,1,136.0,1,28.2148098088117,49,1.3948956279116582,28.239852223198177
sin,0.3,1,137.0,1,28.403180408800747,49,1.3874891978301762,28.427517940878918
sin,0.3,1,138.0,1,28.589499447385744,49,1.3802761315018868,28.613154609605584
sin,0.3,1,139.0,1,28.7737889740176,49,1.3732494630393814,28.796783434952495
sin,0.3,1,140.0,1,28.9560708164456,49,1.3664025516413538,28.978425438613552
sin,0.3,1,141.0,1,29.13636658201427,49,1.3597290630507632,29.15810145767721
sin,0.3,1,142.0,1,29.314697659022087,49,1.3532229522554327,29.33583214408958
sin,0.3,1,143.0,1,29.491085218134607,49,1.3468784473359174,29.511637964290077
sin,0.3,1,144.0,1,29.665550213846448,49,1.3406900343735568,29.68553919900536
sin,0.3,1,145.0,1,29.838113385987498,49,1.334652443339127,29.85755594318845
sin,0.3,1,146.0,1,30.00879526126734,49,1.3287606348891776,30.02770810609118
sin,0.3,1,147.0,1,30.17761615485409,49,1.3230097880031877,30.196015411458728
sin,0.3,1,148.0,1,30.344596171983774,49,1.3173952884002798,30.362497397836353
sin,0.3,1,149.0,1,30.50975520959558,49,1.3119127176791678,30.527173418978865
sin,0.3,1,150.0,1,30.673112957990774,49,1.306557843129637,30.690062644354317
sin,0.3,1,151.0,1,30.834688902511026,49,1.301326608167971,30.851184059734052
sin,0.3,1,152.0,1,30.994502325234187,49,1.2962151233525467,31.010556467861814
sin,0.3,1,153.0,1,31.152572306684103,49,1.2912196579392696,31.16819848919523
sin,0.3,1,154.0,1,31.30891772755258,49,1.2863366319396574,31.32412856271347
sin,0.3,1,155.0,1,31.463557270431277,49,1.2815626086472807,31.478364946785426
sin,0.3,1,156.0,1,31.616509421550944,49,1.2768942876008753,31.63092572009307
sin,0.3,1,157.0,1,31.767792472526907,49,1.2723284979548737,31.781828782605224
sin,0.3,1,158.0,1,31.917424522108522,49,1.2678621922302982,31.931091856597128
sin,0.3,1,159.0,1,32.065423477931034,49,1.2634924404209547,32.07873248771173
sin,0.3,1,160.0,1,32.21180705826938,49,1.2592164244317927,32.22476804605885
sin,0.3,1,161.0,1,32.356592793790455,49,1.25503143282789,32.369215727348546
sin,0.3,1,162.0,1,32.49979802930539,49,1.2509348558741926,32.5120925540556
sin,0.3,1,163.0,1,32.64143992551841,49,1.2469241808474971,32.65341537661175
sin,0.3,1,164.0,1,32.78153546077244,49,1.242996987603549,32.7932008746232
sin,0.3,1,165.0,1,32.92010143279037,49,1.239150944383271,32.9314655581105
sin,0.3,1,166.0,1,33.05715446041102,49,1.2353838038433484,33.06822576876846
sin,0.3,1,167.0,1,33.19271098531854,49,1.2316933992973518,33.20349768124386
sin,0.3,1,168.0,1,33.32678727376564,49,1.228077641154584,33.337297304428894
sin,0.3,1,169.0,1,33.459399418288925,49,1.2245345135446928,33.4696404827683
sin,0.3,1,170.0,1,33.590563339416434,49,1.2210620711169158,33.60054289757841
sin,0.3,1,171.0,1,33.72029478736601,49,1.2176584360035656,33.73002006837652
sin,0.3,1,172.0,1,33.848609343735205,49,1.2143217949380878,33.858087354218966
sin,0.3,1,173.0,1,33.97552242318144,49,1.2110503965186012,33.98475995504643
sin,0.3,1,174.0,1,34.10104927509172,49,1.2078425486085422,34.11005291303519
sin,0.3,1,175.0,1,34.22520498524282,49,1.204696615866437,34.2339811139531
sin,0.3,1,176.0,1,34.34800447744957,49,1.2016110173974885,34.356559288519
sin,0.3,1,177.0,1,34.469462515203446,49,1.1985842245200335,34.47780201376474
sin,0.3,1,178.0,1,34.589593703298945,49,1.195614758640407,34.59772371439848
sin,0.3,1,179.0,1,34.70841248944893,49,1.1927011892301713,34.716338664168696
sin,0.3,1,180.0,1,34.82593316588778,49,1.1898421319000339,34.833660987227795
sin,0.3,1,181.0,1,34.942169870962886,49,1.1870362465651279,34.94970465949461
sin,0.3,1,182.0,1,35.05713659071426,49,1.1842822356966647,35.06448351001505
sin,0.3,1,183.0,1,35.17084716044097,49,1.1815788426553,35.178011222320286
sin,0.3,1,184.0,1,35.28331526625619,49,1.17892485010178,35.29030133578165
sin,0.3,1,185.0,1,35.39455444662908,49,1.1763190784807802,35.40136724696188
sin,0.3,1,186.0,1,35.50457809391419,49,1.1737603845740232,35.51122221096204
sin,0.3,1,187.0,1,35.61339945586812,49,1.1712476601190536,35.619879342763596
sin,0.3,1,188.0,1,35.72103163715342,49,1.1687798304902248,35.72735161856528
sin,0.3,1,189.0,1,35.82748760082962,49,1.16635585343867,35.83365187711425
sin,0.3,1,190.0,1,35.93278016983123,49,1.1639747178882272,35.93879282103112
sin,0.3,1,191.0,1,36.036922028433075,49,1.16163544278445,36.04278701812856
sin,0.3,1,192.0,1,36.13992572370237,49,1.1593370759940034,36.14564690272309
sin,0.3,1,193.0,1,36.241803666938004,49,1.1570786932519108,36.247384776939754
sin,0.3,1,194.0,1,36.34256813509679,49,1.1548593971542536,36.34801281200945
sin,0.3,1,195.0,1,36.44223127220667,49,1.1526783161940457,36.44754304955851
sin,0.3,1,196.0,1,36.54080509076703,49,1.1505346038381796,36.5459874028905
sin,0.3,1,197.0,1,36.63830147313625,49,1.1484274376433998,36.64335765825978
sin,0.3,1,198.0,1,36.7347321729057,49,1.1463560184094108,36.73966547613685
sin,0.3,1,199.0,1,36.83010881626153,49,1.1443195693673238,36.83492239246516
sin,0.3,1,200.0,1,36.92444290333339,49,1.142317335401742,36.92913981990923
sin,0.3,1,201.0,1,37.01774580953016,49,1.1403485823048658,37.02232904909401
sin,0.3,1,202.0,1,37.11002878686304,49,1.1384125960611111,37.11450124983526
sin,0.3,1,203.0,1,37.20130296525566,49,1.1365086821607977,37.20566747236082
sin,0.3,1,204.0,1,37.29157935384241,49,1.1346361649415322,37.29583864852283
sin,0.3,1,205.0,1,37.380868842252774,49,1.132794386956015,37.385025593000535
sin,0.3,1,206.0,1,37.469182201884394,49,1.130982708365042,37.473239004493784
sin,0.3,1,207.0,1,37.556530087162905,49,1.1292005063545254,37.56048946690715
sin,0.3,1,208.0,1,37.64292303678971,49,1.1274471745754675,37.646787450524485
sin,0.3,1,209.0,1,37.72837147497718,49,1.1257221226058207,37.732143313173935
sin,0.3,1,210.0,1,37.81288571267176,49,1.1240247754332495,37.816567301383415
sin,0.3,1,211.0,1,37.896475948765044,49,1.1223545729578737,37.90006955152635
sin,0.3,1,212.0,1,37.979152271292136,49,1.1207109695140747,37.98266009095786
sin,0.3,1,213.0,1,38.06092465861894,49,1.1190934334105467,38.06434883914116
sin,0.3,1,214.0,1,38.14180298061651,49,1.1175014464877784,38.14514560876435
sin,0.3,1,215.0,1,38.22179699982421,49,1.1159345036921937,38.225060106847394
sin,0.3,1,216.0,1,38.30091637260091,49,1.1143921126662422,38.30410193583946
sin,0.3,1,217.0,1,38.379170650264456,49,1.112873793353748,38.3822805947065
sin,0.3,1,218.0,1,38.45656928021957,49,1.111379077619841,38.45960548000915
sin,0.3,1,219.0,1,38.533121607074186,49,1.109907508884878,38.53608588697087
sin,0.3,1,220.0,1,38.60883687374459,49,1.1084586417717404,38.611731010536474
sin,0.3,1,221.0,1,38.683724222548854,49,1.1070320417659345,38.686549946420975
sin,0.3,1,222.0,1,38.75779269628938,49,1.1056272848879891,38.76055169214875
sin,0.3,1,223.0,1,38.83105123932408,49,1.1042439573776106,38.83374514808313
sin,0.3,1,224.0,1,38.903508698626716,49,1.1028816553891008,38.906139118446404
sin,0.3,1,225.0,1,38.9751738248359,49,1.1015399846976117,38.97774231233028
sin,0.3,1,226.0,1,39.04605527329388,49,1.100218560415747,39.04856334469679
sin,0.3,1,227.0,1,39.116161605073664,49,1.0989170067201164,39.1186107373698
sin,0.3,1,228.0,1,39.18550128799624,49,1.097634956587434,39.187892920017035
sin,0.3,1,229.0,1,39.254082697637,49,1.0963720515397661,39.25641823112273
sin,0.3,1,230.0,1,39.321914118321224,49,1.0951279413985746,39.32419491895094
sin,0.3,1,231.0,1,39.38900374410978,49,1.0939022840471972,39.391231142499585
sin,0.3,1,232.0,1,39.455359679774226,49,1.0926947452014235,39.457534972445245
sin,0.3,1,233.0,1,39.52098994176172,49,1.0915049981878668,39.52311439207875
sin,0.3,1,234.0,1,39.58590245914971,49,1.0903327237298113,39.58797729823165
sin,0.3,1,235.0,1,39.65010507459093,49,1.0891776097402366,39.65213150219364
sin,0.3,1,236.0,1,39.713605545248015,49,1.0880393511217594,39.715584730620904
sin,0.3,1,237.0,1,39.77641154371858,49,1.0869176495732151,39.77834462643557
sin,0.3,1,238.0,1,39.83853065895039,49,1.0858122134026218,39.840418749716186
sin,0.3,1,239.0,1,39.899970397147264,49,1.0847227573462843,39.901814578579454
sin,0.3,1,240.0,1,39.960738182664606,49,1.0836490023938103,39.962539510053055
sin,0.3,1,241.0,1,40.020841358896234,49,1.082590675618815,40.02260086093988
sin,0.3,1,242.0,1,40.0802871891516,49,1.0815475100150866,40.08200586867356
sin,0.3,1,243.0,1,40.13908285752344,49,1.0805192443380256,40.140761692165356
sin,0.3,1,244.0,1,40.19723546974657,49,1.079505622951155,40.198875412642586
sin,0.3,1,245.0,1,40.25475205404756,49,1.078506395677511,40.256354034478626
sin,0.3,1,246.0,1,40.31163956198484,49,1.0775213176557334,40.31320448601436
sin,0.3,1,247.0,1,40.36790486928081,49,1.0765501492006924,40.36943362037148
sin,0.3,1,248.0,1,40.42355477664425,49,1.075592655668481,40.42504821625743
sin,0.3,1,249.0,1,40.478596010584255,49,1.0746486073256052,40.48005497876215
sin,0.3,1,250.0,1,40.53303522421583,49,1.0737177792222408,40.5344605401467
sin,0.3,1,251.0,1,40.5868789980562,49,1.0727999510693964,40.58827146062386
sin,0.3,1,252.0,1,40.64013384081331,49,1.0718949071198363,40.64149422913065
sin,0.3,1,253.0,1,40.69280619016574,49,1.0710024360526558,40.69413526409304
sin,0.3,1,254.0,1,40.74490241353361,49,1.070122330861351,40.74620091418268
sin,0.3,1,255.0,1,40.79642880884247,49,1.069254388745274,40.79769745906587
sin,0.3,1,256.0,1,40.84739160527772,49,1.068398411004361,40.848631110144886
sin,0.3,1,257.0,1,40.897796964031976,49,1.0675542029370013,40.89900801129154
sin,0.3,1,258.0,1,40.94765097904388,49,1.0667215737409534,40.948834239573166
sin,0.3,1,259.0,1,40.996959677729045,49,1.0659003364171973,40.99811580597116
sin,0.3,1,260.0,1,41.045729021703586,49,1.0650903076766267,41.04685865609198
sin,0.3,1,261.0,1,41.093964907499085,49,1.0642913078494656,41.09506867087077
sin,0.3,1,262.0,1,41.141673167270646,49,1.0635031607973513,41.14275166726773
sin,0.3,1,263.0,1,41.18885956949691,49,1.0627256938279561,41.189913398957096
sin,0.3,1,264.0,1,41.23552981967291,49,1.0619587376120878,41.23655955700907
sin,0.3,1,265.0,1,41.281689560994806,49,1.061202126103175,41.28269577056457
sin,0.3,1,266.0,1,41.32734437503819,49,1.060455696459057,41.328327607502864
sin,0.3,1,267.0,1,41.372499782428314,49,1.0597192889660092,41.37346057510234
sin,0.3,1,268.0,1,41.417161243503394,49,1.0589927469649207,41.41810012069423
sin,0.3,1,269.0,1,41.46133415897089,49,1.0582759167795568,41.46225163230951
sin,0.3,1,270.0,1,41.50502387055658,49,1.0575686476468462,41.505920439319084
sin,0.3,1,271.0,1,41.548235661646466,49,1.0568707916491071,41.54911181306711
sin,0.3,1,272.0,1,41.590974757922176,49,1.056182203648175,41.591830967497735
sin,0.3,1,273.0,1,41.633246327989156,49,1.0555027412213462,41.634083059775215
sin,0.3,1,274.0,1,41.67505548399826,49,1.0548322645990946,41.675873190897484
sin,0.3,1,275.0,1,41.71640728226054,49,1.0541706366044958,41.717206406303276
sin,0.3,1,276.0,1,41.75730672385559,49,1.0535177225943202,41.75808769647277
sin,0.3,1,277.0,1,41.797758755232685,49,1.0528733904017087,41.79852199752199
sin,0.3,1,278.0,1,41.83776826880673,49,1.0522375102804218,41.838514191790765
sin,0.3,1,279.0,1,41.87734010354619,49,1.0516099548505804,41.87806910842466
sin,0.3,1,280.0,1,41.91647904555588,49,1.0509905990458743,41.91719152395053
sin,0.3,1,281.0,1,41.955189828652756,49,1.0503793200621674,41.95588616284612
sin,0.3,1,282.0,1,41.993477134935866,49,1.049775997307491,41.994157698103564
sin,0.3,1,283.0,1,42.03134559534995,49,1.0491805123533418,42.032010751786906
sin,0.3,1,284.0,1,42.06879979024297,49,1.0485927488872773,42.0694498955837
sin,0.3,1,285.0,1,42.10584424991761,49,1.0480125926667558,42.1064796513507
sin,0.3,1,286.0,1,42.142483455176844,49,1.0474399314741798,42.14310449165384
sin,0.3,1,287.0,1,42.178721837863655,49,1.0468746550731087,42.17932884030237
sin,0.3,1,288.0,1,42.21456378139455,49,1.046316655165612,42.215157072877325
sin,0.3,1,289.0,1,42.25001362128794,49,1.045765825350719,42.25059351725442
sin,0.3,1,290.0,1,42.28507564568596,49,1.0452220610839353,42.28564245412129
